pais_iso3,pais_iso2,pais_nome,grupo_unidade,donor_pool,ano,periodo_2009,pos_2009,n_votacoes,n_votos_pais,n_votos_china,n_pares_validos,n_convergentes_china,n_divergentes_china,taxa_convergencia_china,china_principal_destino_paper,donor_nunca_china_principal,abs_distance_china,gpi,abs_distance_usa,perc_trade_with_us,perc_trade_with_china,pci_cur,exachange_rate,distance_us,us_power_gap,hog_left,CA_GDP,latin_america,govdef_GDP,inst_parliamentary,inst_military_exec,us_trade_agreement
AUT,AT,Austria,Donor pool,1,2016,2009-2016,1,114,113,113,112,57,55,0.5089285714285714,0,1,1.1480815,-0.059586430282603894,1.8335924,-0.24503349606052355,0.0952295050838292,0.9469443415927632,-0.14781438759232315,-0.10915763663082231,-0.5051087540221816,1,0.24376862626227555,FALSE,0.0675457034023964,1,0,0
AZE,AZ,Azerbaijan,Donor pool,1,1997,1997-2008,0,88,76,82,73,52,21,0.7123287671232876,0,1,1.4153916,-0.1129562730195745,2.8006434000000002,-0.39017312719881475,-0.029621092334853393,-0.3623956520947648,-0.14787728699137576,0.26265620013744784,0.41281511711361074,0,-1.153703163989235,FALSE,0.0852318339779065,0,0,0
AZE,AZ,Azerbaijan,Donor pool,1,1998,1997-2008,0,84,77,78,71,56,15,0.7887323943661971,0,1,0.487049,-0.11261170773422666,2.7518531000000004,-0.3367534776313117,-0.3513303287130759,-0.360738535196238,-0.1478910533503902,0.26265620013744784,0.42900551349726507,0,-1.5635509656212716,FALSE,0.3085535150350082,0,0,0
AZE,AZ,Azerbaijan,Donor pool,1,1999,1997-2008,0,94,78,89,73,55,18,0.7534246575342466,0,1,0.8889743,-0.11221545771613023,2.4588021,-0.3271138894239852,-0.35522993780872486,-0.36038628860902133,-0.1478613422824997,0.26265620013744784,0.40188714763851696,0,-0.6116661759411361,FALSE,0.07778764714090075,0,0,0
AZE,AZ,Azerbaijan,Donor pool,1,2000,1997-2008,0,77,73,76,72,56,16,0.7777777777777778,0,1,0.7701882900000001,-0.11210709728419747,2.62992931,-0.3768894649762699,-0.3206611436074384,-0.35800000349683925,-0.1478194686182799,0.26265620013744784,0.37652489228208463,0,-0.07571659326462628,FALSE,0.17978931099022805,0,0,0
AZE,AZ,Azerbaijan,Donor pool,1,2001,1997-2008,0,85,71,83,71,61,10,0.8591549295774648,0,1,0.57028799,-0.11173988239742595,2.65554731,-0.3369252314885204,-0.3280729370426637,-0.35657259582529993,-0.14779788874862954,0.26265620013744784,0.2926831239548779,0,0.04734966124912118,FALSE,2.052553817120651,0,0,0
AZE,AZ,Azerbaijan,Donor pool,1,2002,1997-2008,0,105,101,101,98,74,24,0.7551020408163265,0,1,0.501331918,-0.11143608196153586,2.750271682,-0.2669681838505979,-0.3500210473252348,-0.3548259299466454,-0.14777372918773382,0.26265620013744784,0.28082451657756463,0,-0.5700713153314492,FALSE,1.8471705316192453,0,0,0
AZE,AZ,Azerbaijan,Donor pool,1,2003,1997-2008,0,91,85,89,83,72,11,0.8674698795180723,0,1,0.86151765,-0.11117841912914739,2.99417555,-0.27598319113857267,-0.15773918299198422,-0.35128240940395944,-0.14776782535738267,0.26265620013744784,0.33602834583414676,0,-1.4058359778341631,FALSE,0.3062524399877392,0,0,0
AZE,AZ,Azerbaijan,Donor pool,1,2004,1997-2008,0,90,83,88,81,72,9,0.8888888888888888,0,1,0.7366353400000001,-0.11088662812726086,2.90953166,-0.3251453176849342,-0.18770794702232121,-0.34654176426091626,-0.14776750035147748,0.26265620013744784,0.32685891979437687,0,-1.5170231237303635,FALSE,0.3215686903433176,0,0,0
AZE,AZ,Azerbaijan,Donor pool,1,2005,1997-2008,0,99,94,97,93,78,15,0.8387096774193549,0,1,0.5189741,-0.10822909323010298,3.1004263,-0.3494816561410501,-0.29471391435994,-0.3308684185742375,-0.1477895466346676,0.26265620013744784,0.19413913061256452,0,0.1647236611286029,FALSE,0.4046746613649556,0,0,0
AZE,AZ,Azerbaijan,Donor pool,1,2006,1997-2008,0,111,98,108,97,85,12,0.8762886597938144,0,1,0.6743752000000001,-0.1063558659797079,2.9903439,-0.2170814608566922,-0.3282099223425596,-0.30457964015239264,-0.1478202882305331,0.26265620013744784,0.17975282487795313,0,1.0521989193134973,FALSE,0.22468142944676936,0,0,0
AZE,AZ,Azerbaijan,Donor pool,1,2007,1997-2008,0,94,82,93,81,72,9,0.8888888888888888,0,1,0.4623938000000001,-0.10423784225033726,2.9103682,-0.10446157525049779,-0.3575713833355995,-0.26407422140129116,-0.14784117921488085,0.26265620013744784,0.1027949893726267,0,1.572473407043475,FALSE,0.3697034177848771,0,0,0
AZE,AZ,Azerbaijan,Donor pool,1,2008,1997-2008,0,99,96,97,94,81,13,0.8617021276595744,0,1,0.29017540000000003,-0.10226732062612043,3.1131837,-0.05801001711927664,-0.30519495520134854,-0.21343739836373704,-0.1478627699157295,0.26265620013744784,0.08463151131407758,0,1.9181256499955723,FALSE,1.8607150410339168,0,0,0
AZE,AZ,Azerbaijan,Donor pool,1,2009,2009-2016,1,84,76,83,75,67,8,0.8933333333333333,0,1,0.398731,-0.1019640937326007,2.7847193000000003,-0.15600894535254706,-0.2559489346580029,-0.23177652898001877,-0.14787331929720413,0.26265620013744784,-0.02866175938767298,0,1.338963037293655,FALSE,0.8576650347510677,0,0,0
AZE,AZ,Azerbaijan,Donor pool,1,2010,2009-2016,1,88,84,87,83,71,12,0.8554216867469879,0,1,0.6367126000000001,-0.103428556705114,2.7468331,-0.21192581209391761,-0.30757598430822464,-0.20553052683627876,-0.14787398961572257,0.26265620013744784,0.020250705630353593,0,1.6340144235162215,FALSE,1.5060015441645638,0,0,0
AZE,AZ,Azerbaijan,Donor pool,1,2011,2009-2016,1,99,86,96,84,73,11,0.8690476190476191,0,1,0.25150130000000004,-0.10189915597399207,2.9905296999999997,-0.23310335578914346,-0.2726987106304761,-0.1659680580619162,-0.14788165704095219,0.26265620013744784,-0.055211099807177325,0,1.5025171925833947,FALSE,1.281735963120608,0,0,0
AZE,AZ,Azerbaijan,Donor pool,1,2012,2009-2016,1,92,78,90,76,64,12,0.8421052631578947,0,1,0.33429240000000005,-0.10135903688186251,3.0776333,-0.322476374992961,-0.2575510667595064,-0.15697445037342037,-0.14788404714409456,0.26265620013744784,-0.14613818396277556,0,1.258935966340954,FALSE,0.6826765143034509,0,0,0
AZE,AZ,Azerbaijan,Donor pool,1,2013,2009-2016,1,61,56,61,56,50,6,0.8928571428571429,0,1,0.04096169999999999,-0.10196156245051459,3.2007705,-0.31690701605385996,-0.2458687066645112,-0.1458228962354337,-0.14788470027536635,0.26265620013744784,-0.23593004893243674,0,0.9885410782388393,FALSE,0.5775957841256794,0,0,0
AZE,AZ,Azerbaijan,Donor pool,1,2014,2009-2016,1,80,72,78,70,59,11,0.8428571428571429,0,1,0.23211460000000006,-0.10140555585044453,3.2619607999999998,-0.32148030405559813,-0.20528685117475792,-0.1453675564773487,-0.14788481476691404,0.26265620013744784,-0.3445195690767632,0,0.8303143714720309,FALSE,0.5636779939994045,0,0,0
AZE,AZ,Azerbaijan,Donor pool,1,2015,2009-2016,1,78,71,77,71,55,16,0.7746478873239436,0,1,0.5766139,-0.10213509063621308,3.3634711,-0.35553195903077084,-0.17809355682935735,-0.21561094759541047,-0.14774273701977728,0.26265620013744784,-0.3562592302604052,0,0.07372259578782477,FALSE,-0.06517488971778261,0,0,0
AZE,AZ,Azerbaijan,Donor pool,1,2016,2009-2016,1,114,103,113,102,75,27,0.7352941176470589,0,1,0.2579376,-0.10395193880166746,3.2396114999999996,-0.382796008365367,0.06984254016962041,-0.263211581365407,-0.14740492147310888,0.26265620013744784,-0.4676124500328928,0,-0.09835547681620153,FALSE,0.38373647180688375,0,0,0
BGD,BD,Bangladesh,Donor pool,1,1997,1997-2008,0,88,86,82,80,67,13,0.8375,0,1,0.30159020000000003,-0.09381428763926737,3.9144448,0.5052051820990959,-0.1825476484384137,-0.3661051353115179,-0.12238840117666286,0.7329240202736067,0.39663692538906137,1,0.06429649650472898,FALSE,-8.45047950214117e-4,1,0,0
BGD,BD,Bangladesh,Donor pool,1,1998,1997-2008,0,84,81,78,75,57,18,0.76,0,1,0.32135699999999995,-0.09308702649662173,3.5602591,0.5382701608132164,-0.2640017640039516,-0.36591906167634863,-0.12060602275749763,0.7329240202736067,0.4125038795158894,1,0.09259175358891407,FALSE,-0.023028329221247538,1,0,0
BGD,BD,Bangladesh,Donor pool,1,1999,1997-2008,0,94,94,89,89,71,18,0.797752808988764,0,1,0.16079109999999996,-0.09261465654957479,3.5085675,0.5785872739307104,-0.31700606899863876,-0.3658462185913641,-0.11931679422217688,0.7329240202736067,0.3853211795360896,1,0.057957796878139324,FALSE,0.0503398665963169,1,0,0
BGD,BD,Bangladesh,Donor pool,1,2000,1997-2008,0,77,77,76,76,64,12,0.8421052631578947,0,1,0.14235149999999996,-0.0922005674966919,3.5424691,0.5110966013993361,-0.3140674091012501,-0.3655942288506378,-0.11750914233046024,0.7329240202736067,0.3597005321609009,1,0.06540113180853223,FALSE,-0.04894147456850989,1,0,0
BGD,BD,Bangladesh,Donor pool,1,2001,1997-2008,0,85,83,83,83,73,10,0.8795180722891566,0,1,0.0748801,-0.09166066001001966,3.3007154,0.4652214067457028,-0.31974962497145826,-0.36565342247289984,-0.11534145053334129,0.7329240202736067,0.27571280959043803,0,0.04275650302496462,FALSE,0.1182723143663774,1,0,0
BGD,BD,Bangladesh,Donor pool,1,2002,1997-2008,0,105,104,101,101,83,18,0.8217821782178217,0,1,0.4154141,-0.09179557679088314,3.6670176999999997,0.4296381133567732,-0.2807081482925149,-0.3656760496400436,-0.11411043028948403,0.7329240202736067,0.2642249919250851,0,0.1694661470240218,FALSE,0.15420892018015578,1,0,0
BGD,BD,Bangladesh,Donor pool,1,2003,1997-2008,0,91,90,89,88,79,9,0.8977272727272727,0,1,0.0034189000000000025,-0.09180125327571628,3.8591121,0.26783992334457624,-0.2845318208099832,-0.36471034240674394,-0.1139554447619214,0.7329240202736067,0.3196513871213012,0,0.10823306708717705,FALSE,0.15818840695478223,1,0,0
BGD,BD,Bangladesh,Donor pool,1,2004,1997-2008,0,90,89,88,87,79,8,0.9080459770114943,0,1,0.30993500000000007,-0.09146142407012102,3.956102,0.1960808735911847,-0.2627058891083187,-0.36386209778626333,-0.11314951390686807,0.7329240202736067,0.31044136073343426,0,0.07324531112366604,FALSE,0.11301028827890724,1,0,0
BGD,BD,Bangladesh,Donor pool,1,2005,1997-2008,0,99,99,97,97,85,12,0.8762886597938144,0,1,0.25836329999999996,-0.09374330032910294,3.8777637,0.2730937579674633,-0.2522096117674768,-0.36314295866107127,-0.1103017543999199,0.7329240202736067,0.18189620334152087,0,0.08287061068952226,FALSE,0.08375735554680845,1,0,0
BGD,BD,Bangladesh,Donor pool,1,2006,1997-2008,0,111,108,108,105,99,6,0.9428571428571428,0,1,0.10406320000000002,-0.09345133863422216,3.7687823000000003,0.23959400133722797,-0.239150216743948,-0.3628402147913584,-0.10757764401556005,0.7329240202736067,0.16884633250727513,0,0.18650766576624642,FALSE,0.059768746538517416,1,0,0
BGD,BD,Bangladesh,Donor pool,1,2007,1997-2008,0,94,94,93,93,87,6,0.9354838709677419,0,1,0.34759019999999996,-0.09308364743901865,3.7203522,0.21662311755338498,-0.18928261576175134,-0.36144237814819546,-0.10761216049044686,0.7329240202736067,0.09336782188684829,0,0.15461006681595393,FALSE,0.06805604715718623,1,0,0
BGD,BD,Bangladesh,Donor pool,1,2008,1997-2008,0,99,97,97,95,84,11,0.8842105263157894,0,1,0.1700564,-0.09283363255429772,3.5734155,0.125590877323195,-0.2592211217403008,-0.35923526699558556,-0.10777575763944634,0.7329240202736067,0.07665846090873384,0,0.15106692872727834,FALSE,0.09537493804807207,1,0,0
BGD,BD,Bangladesh,Donor pool,1,2009,2009-2016,1,84,79,83,78,70,8,0.8974358974358975,0,1,0.2093895,-0.09147341155450671,3.3928398,0.13804854001147146,-0.24652712914740013,-0.35729137312490106,-0.10751504809508841,0.7329240202736067,-0.03752814728979351,1,0.28410330150758983,FALSE,0.04223940253610325,1,0,0
BGD,BD,Bangladesh,Donor pool,1,2010,2009-2016,1,88,88,87,87,81,6,0.9310344827586207,0,1,0.15222729999999995,-0.09045724603032121,3.535773,0.1414060911095058,-0.18375134400567703,-0.35499412639581596,-0.10715412593222433,0.7329240202736067,0.009287770133006001,1,0.19533375423421795,FALSE,0.0967681576012348,1,0,0
BGD,BD,Bangladesh,Donor pool,1,2011,2009-2016,1,99,97,96,95,84,11,0.8842105263157894,0,1,0.28082299999999993,-0.08957545548055611,3.5228539999999997,0.06374541981324126,-0.15406561435085026,-0.35264463471849705,-0.1044907286619093,0.7329240202736067,-0.06562669596283202,1,0.08959035912036292,FALSE,0.09598245891187322,1,0,0
BGD,BD,Bangladesh,Donor pool,1,2012,2009-2016,1,92,92,90,90,76,14,0.8444444444444444,0,1,0.003837500000000049,-0.08839147266654816,3.4080882,0.04612638049834722,-0.11792794612325917,-0.3519880369712152,-0.09993043841829823,0.7329240202736067,-0.15709795307280658,1,0.20089720218579107,FALSE,0.15535021681696953,1,0,0
BGD,BD,Bangladesh,Donor pool,1,2013,2009-2016,1,61,60,61,60,53,7,0.8833333333333333,0,1,0.4971601,-0.0875573124554341,3.6569689,0.04063881949500621,-0.08357161777414517,-0.3490910534527921,-0.10215397760562815,0.7329240202736067,-0.2481040587563338,1,0.17062675481526562,FALSE,0.17323582611401933,1,0,0
BGD,BD,Bangladesh,Donor pool,1,2014,2009-2016,1,80,80,78,78,70,8,0.8974358974358975,0,1,0.2238196,-0.08682879184489331,3.717895,3.8598632003186104e-4,-0.03418897321944863,-0.34508865479591294,-0.10242712845884075,0.7329240202736067,-0.35683938220586126,1,0.12004333528395608,FALSE,0.10061313067636385,1,0,0
BGD,BD,Bangladesh,Donor pool,1,2015,2009-2016,1,78,77,77,76,60,16,0.7894736842105263,0,1,0.7309467,-0.0855517495584951,3.5178038999999997,0.02682374560961964,-0.021182823251979486,-0.3412706419231652,-0.10224643818762115,0.7329240202736067,-0.3702749379343295,1,0.16789862721245366,FALSE,0.051342307259116565,1,0,0
BGD,BD,Bangladesh,Donor pool,1,2016,2009-2016,1,114,112,113,111,84,27,0.7567567567567568,0,1,0.46945269999999995,-0.0842257216065843,3.4511266,-0.0029445687885258135,-0.022478891941706085,-0.32878443849840394,-0.10193818038776796,0.7329240202736067,-0.4842844157376865,1,0.11539221695422018,FALSE,0.04047456999389245,1,0,0
BGR,BG,Bulgaria,Donor pool,1,1997,1997-2008,0,88,87,82,81,36,45,0.4444444444444444,0,1,2.653172,-0.10374777265227272,1.5628630000000001,-0.31065421778911795,-0.308583326986548,-0.3372440317960999,-0.1473539629165763,0.005197572442128546,0.4050323881292363,0,0.3004526068437064,FALSE,0.27803434717241415,0,0,0
BGR,BG,Bulgaria,Donor pool,1,1998,1997-2008,0,84,83,78,77,38,39,0.4935064935064935,0,1,1.6374191,-0.10318495055781592,1.6014830000000002,-0.29621937483763994,-0.3387445498522997,-0.3237545193870599,-0.1473075458235809,0.005197572442128546,0.4210383208622928,0,0.07411755953106511,FALSE,0.2946682222640342,0,0,0
BGR,BG,Bulgaria,Donor pool,1,1999,1997-2008,0,94,90,89,86,36,50,0.4186046511627907,0,1,1.8222793999999998,-0.10370437406074903,1.525497,-0.27777522374942054,-0.32007617134452415,-0.3284428185307187,-0.14726258026590672,0.005197572442128546,0.39469385287704006,0,-0.1624506519140344,FALSE,0.159296551797181,0,0,0
BGR,BG,Bulgaria,Donor pool,1,2000,1997-2008,0,77,77,76,76,41,35,0.5394736842105263,0,1,1.7789646000000001,-0.10442011262556386,1.621153,-0.2936456143857123,-0.31799255384600245,-0.329607895449461,-0.1470928960333023,0.005197572442128546,0.3700280995450585,0,-0.19095468869767873,FALSE,0.0897903909407627,0,0,0
BGR,BG,Bulgaria,Donor pool,1,2001,1997-2008,0,85,82,83,81,42,39,0.5185185185185185,0,1,1.7077543,-0.10444378801358631,1.518081,-0.26539937207194825,-0.29456195073241637,-0.3252103691661368,-0.14705656082655297,0.005197572442128546,0.28651669913336475,0,-0.2104654707513969,FALSE,0.1832708057415897,0,0,0
BGR,BG,Bulgaria,Donor pool,1,2002,1997-2008,0,105,104,101,100,48,52,0.48,0,1,1.7183126,-0.10412981897509586,1.533291,-0.2861962186602361,-0.3185623422083955,-0.3157457194310685,-0.1471202805163055,0.005197572442128546,0.27464949757947293,0,-0.008808459731106786,FALSE,0.016499018788517828,1,0,0
BGR,BG,Bulgaria,Donor pool,1,2003,1997-2008,0,91,91,89,89,48,41,0.5393258426966292,0,1,2.1546552,-0.10418760598156451,1.701038,-0.2830789767943361,-0.2637563421850581,-0.2973348017127785,-0.14732390356695582,0.005197572442128546,0.33011993491620534,0,-0.1650775447892596,FALSE,0.15143489605489494,1,0,0
BGR,BG,Bulgaria,Donor pool,1,2004,1997-2008,0,90,90,88,88,48,40,0.5454545454545454,0,1,1.845895,-0.10430252522490491,1.8002719999999999,-0.29345346942969247,-0.2959360799880073,-0.2776402394850706,-0.14741711298345253,0.005197572442128546,0.321294247323252,0,-0.24916659148162607,FALSE,0.2850328545186574,1,0,0
BGR,BG,Bulgaria,Donor pool,1,2005,1997-2008,0,99,99,97,97,57,40,0.5876288659793815,0,1,1.6341116,-0.10431116475228583,1.9852888,-0.31262215185273984,-0.286243933768651,-0.26264910403025465,-0.14741768999954777,0.005197572442128546,0.19082782320019984,1,-0.5097241722524701,FALSE,0.33918516897681805,1,0,0
BGR,BG,Bulgaria,Donor pool,1,2006,1997-2008,0,111,111,108,108,62,46,0.5740740740740741,0,1,1.8532451,-0.10346187716644502,1.8114740000000003,-0.32797716603009874,-0.31037722891839425,-0.24433195502032007,-0.1474264830012896,0.005197572442128546,0.17730691840903293,1,-0.8260555882672371,FALSE,0.42235070299349114,1,0,0
BGR,BG,Bulgaria,Donor pool,1,2007,1997-2008,0,94,94,93,93,59,34,0.6344086021505376,0,1,1.5712290000000002,-0.10251732990939408,1.801533,-0.3390805315663307,-0.27533540401569423,-0.2042070501472057,-0.14750350062753284,0.005197572442128546,0.10134086755802806,1,-1.1940290956491602,FALSE,0.1646329225552593,1,0,0
BGR,BG,Bulgaria,Donor pool,1,2008,1997-2008,0,99,98,97,96,53,43,0.5520833333333334,0,1,1.6325346,-0.10265917062384416,1.7708244999999998,-0.3469592586600973,-0.26602225692159437,-0.16357351608762208,-0.14755787528852835,0.005197572442128546,0.08496269035661098,1,-1.0912261969955537,FALSE,0.3001138062603542,1,0,0
BGR,BG,Bulgaria,Donor pool,1,2009,2009-2016,1,84,83,83,82,48,34,0.5853658536585366,0,1,1.5811538,-0.10490392734959454,1.6022965,-0.35506416822097747,-0.28278140747404923,-0.1718907558230506,-0.14751672463183405,0.005197572442128546,-0.026177106361925242,0,-0.3524296503326532,FALSE,-0.17406630913858945,1,0,0
BGR,BG,Bulgaria,Donor pool,1,2010,2009-2016,1,88,87,87,86,49,37,0.5697674418604651,0,1,1.9065786999999998,-0.10680945117569096,1.4769670000000001,-0.3571372036434176,-0.1749085980895336,-0.17583808732119774,-0.14747490858543397,0.005197572442128546,0.023108129134696183,0,0.0033883002485490163,FALSE,-0.05604244100572711,1,0,0
BGR,BG,Bulgaria,Donor pool,1,2011,2009-2016,1,99,97,96,95,55,40,0.5789473684210527,0,1,1.7856610000000002,-0.10718659687021871,1.4563699999999997,-0.3590067799204063,-0.1557139248982932,-0.14658002961878147,-0.14751686263858785,0.005197572442128546,-0.05074232445018822,0,0.11415922794476975,FALSE,0.00795111974011518,1,0,0
BGR,BG,Bulgaria,Donor pool,1,2012,2009-2016,1,92,74,90,74,37,37,0.5,0,1,1.7901828,-0.10760474667862913,1.6217429,-0.3495370297218787,0.04449158770654636,-0.15885245831966993,-0.14744849507852,0.005197572442128546,-0.14085951048453,0,0.050601307803065064,FALSE,0.06757040428383258,1,0,0
BGR,BG,Bulgaria,Donor pool,1,2013,2009-2016,1,61,61,61,61,30,31,0.4918032786885246,0,1,1.4597289999999998,-0.10738641897126304,1.7000798000000001,-0.3493742183493179,0.07199180699229088,-0.14815513166532512,-0.1474771709104337,0.005197572442128546,-0.23134513429964618,1,0.16528145802953428,FALSE,0.07252216685408258,1,0,0
BGR,BG,Bulgaria,Donor pool,1,2014,2009-2016,1,80,80,78,78,38,40,0.48717948717948717,0,1,1.8376689000000002,-0.10793708979604073,1.6564065,-0.3421872222149228,0.06545662918022548,-0.14011444999631778,-0.14747680617829864,0.005197572442128546,-0.33899932620080925,0,0.16310081686081218,FALSE,-0.315408614810727,1,0,0
BGR,BG,Bulgaria,Donor pool,1,2015,2009-2016,1,78,78,77,77,35,42,0.45454545454545453,0,1,1.2176799999999999,-0.1076448232295309,1.5691772,-0.32923722649908627,0.01995515426673722,-0.16365135871999562,-0.14730515534945268,0.005197572442128546,-0.35160258109498516,0,0.09638513212150508,FALSE,0.09042583970332814,1,0,0
BGR,BG,Bulgaria,Donor pool,1,2016,2009-2016,1,114,114,113,113,57,56,0.504424778761062,0,1,1.5200709000000001,-0.1080331736174068,1.4616029999999998,-0.32828071497652644,-0.06898407854302224,-0.14737585391689492,-0.14730300145833092,0.005197572442128546,-0.46416312134466425,0,0.26200490823217887,FALSE,0.18636710692417974,1,0,0
BHR,BH,Bahrain,Donor pool,1,1997,1997-2008,0,88,82,82,79,63,16,0.7974683544303798,0,1,0.5294133000000001,-0.11152050895386087,3.6866217,-0.2112971157467213,-0.27558840514052235,-0.01713041593445539,-0.14812633498573893,0.4468091306861162,0.4116016554028818,0,0.07312318625539778,FALSE,0.3092346686893949,0,0,0
BHR,BH,Bahrain,Donor pool,1,1998,1997-2008,0,84,80,78,74,60,14,0.8108108108108109,0,1,0.43551979999999996,-0.11153763060371148,3.6744219,-0.20474832056495007,-0.22987949621816267,-0.03563303095352577,-0.14812633498721758,0.4468091306861162,0.42809773797663914,0,-0.5016499998875956,FALSE,-0.2984181672124217,0,0,0
BHR,BH,Bahrain,Donor pool,1,1999,1997-2008,0,94,92,89,87,71,16,0.8160919540229885,0,1,0.0010133999999999421,-0.1113223509093326,3.346763,-0.09034051092605032,-0.17554148301939454,-0.020989226157172317,-0.14812633497735997,0.4468091306861162,0.4011323224276618,0,0.06990026586141562,FALSE,-0.024774966548955602,0,0,0
